ID,Link,SURL,Domain,Extracted_At,Status,Processed,File_Name,File_Size,File_Type,Download_Link,Thumbnail,Response_Data,Processed_At,Error_Message
1,https://terasharelink.com/s/1FQd8x4-bpyTN8TnV6APOLA,1FQd8x4-bpyTN8TnV6APOLA,terasharelink.com,2025-09-19 14:02:06,Opened,Yes,2024-01-09-19-13-42(2).mp4,1.32 MB,video,https://data.1024tera.com/file/5621a455ce1665a4c9b4dd62dcd55f37?bkt=en-306f50e23c1196a549a213fff455ec5e6212cec503a88418d0b25c958f33de5ba678616e11d6c7efbcda7b47cbb75c3c3a4c16100de79d6d54cf6d964a9fe12a&fid=4398293442739-250528-189633187498574&time=1758273880&sign=FDTAXUGERLQlBHSKfWon-DCb740ccc5511e5e8fedcff06b081203-wVep8VHQyBxfnG2YYwUcyMU0t0Q%3D&to=139&size=1379293&sta_dx=1379293&sta_cs=0&sta_ft=mp4&sta_ct=7&sta_mt=6&fm2=MH%2Ctky%2CAnywhere%2C%2C%2Cany&region=tky&ctime=1704798825&mtime=1740659454&resv0=-1&resv1=0&resv2=&resv3=&resv4=1379293&vuk=4400324488320&iv=0&htype=&randtype=&newver=1&newfm=1&secfm=1&flow_ver=3&pkey=en-400c9f61e8a9b83cb8c4ffd8976261d289985ad3850fc9918b1d2847f7562d2f40d2db1f622263faa426d99149cba54402b945b5545c67cc305a5e1275657320&sl=68091977&expires=1758302680&rt=sh&r=341488247&sh=1&fin=2024-01-09-19-13-42%282%29.mp4&fn=2024-01-09-19-13-42%282%29.mp4&dp-logid=305544932660084359&dp-callid=0.1&hps=1&tsl=2000&csl=2000&fsl=-1&csign=HFbQ34KY2mYxb9Jq6qwZZWKYz0M%3D&so=0&ut=6&uter=4&serv=1&uc=4189859446&ti=e6e2f9d25109af0ea657542b33cec77c05376da896296b20&tuse=&raw_appid=0&ogr=0&rregion=XVVi&adg=c_50d427470e5f1e2089d189f376eb2776&reqlabel=250528_f_75e13b5aaad17925fe97718208f9857f_-1_65c2cbff238e25143c22978f8c4bde8e&ccn=SG&by=themis,https://data.1024tera.com/thumbnail/5621a455ce1665a4c9b4dd62dcd55f37?fid=4398293442739-250528-189633187498574&time=1758272400&rt=sh&sign=FDTAER-DCb740ccc5511e5e8fedcff06b081203-UU6eGQtxntlsFT%2Frf%2FoKElEXVOk%3D&expires=8h&chkv=0&chkbd=0&chkpc=&dp-logid=305544932660084359&dp-callid=0&size=c850_u580&quality=100&vuk=-&ft=video,"{""direct_link"": ""https://data.1024tera.com/file/5621a455ce1665a4c9b4dd62dcd55f37?bkt=en-306f50e23c1196a549a213fff455ec5e6212cec503a88418d0b25c958f33de5ba678616e11d6c7efbcda7b47cbb75c3c3a4c16100de79d6d54cf6d964a9fe12a&fid=4398293442739-250528-189633187498574&time=1758273880&sign=FDTAXUGERLQlBHSKfWon-DCb740ccc5511e5e8fedcff06b081203-wVep8VHQyBxfnG2YYwUcyMU0t0Q%3D&to=139&size=1379293&sta_dx=1379293&sta_cs=0&sta_ft=mp4&sta_ct=7&sta_mt=6&fm2=MH%2Ctky%2CAnywhere%2C%2C%2Cany&region=tky&ctime=1704798825&mtime=1740659454&resv0=-1&resv1=0&resv2=&resv3=&resv4=1379293&vuk=4400324488320&iv=0&htype=&randtype=&newver=1&newfm=1&secfm=1&flow_ver=3&pkey=en-400c9f61e8a9b83cb8c4ffd8976261d289985ad3850fc9918b1d2847f7562d2f40d2db1f622263faa426d99149cba54402b945b5545c67cc305a5e1275657320&sl=68091977&expires=1758302680&rt=sh&r=341488247&sh=1&fin=2024-01-09-19-13-42%282%29.mp4&fn=2024-01-09-19-13-42%282%29.mp4&dp-logid=305544932660084359&dp-callid=0.1&hps=1&tsl=2000&csl=2000&fsl=-1&csign=HFbQ34KY2mYxb9Jq6qwZZWKYz0M%3D&so=0&ut=6&uter=4&serv=1&uc=4189859446&ti=e6e2f9d25109af0ea657542b33cec77c05376da896296b20&tuse=&raw_appid=0&ogr=0&rregion=XVVi&adg=c_50d427470e5f1e2089d189f376eb2776&reqlabel=250528_f_75e13b5aaad17925fe97718208f9857f_-1_65c2cbff238e25143c22978f8c4bde8e&ccn=SG&by=themis"", ""download_link"": ""https://d.1024tera.com/file/5621a455ce1665a4c9b4dd62dcd55f37?fid=4398293442739-250528-189633187498574&dstime=1758273880&rt=sh&sign=FDtAER-DCb740ccc5511e5e8fedcff06b081203-LNKDkFGfdwkxxGqhisf9Ud8d1kM%3D&expires=8h&chkv=0&chkbd=0&chkpc=&dp-logid=305544932660084359&dp-callid=0&r=341488247&sh=1&region=jp"", ""file_name"": ""2024-01-09-19-13-42(2).mp4"", ""size"": ""1.32 MB"", ""sizebytes"": 1379293, ""thumbnail"": ""https://data.1024tera.com/thumbnail/5621a455ce1665a4c9b4dd62dcd55f37?fid=4398293442739-250528-189633187498574&time=1758272400&rt=sh&sign=FDTAER-DCb740ccc5511e5e8fedcff06b081203-UU6eGQtxntlsFT%2Frf%2FoKElEXVOk%3D&expires=8h&chkv=0&chkbd=0&chkpc=&dp-logid=305544932660084359&dp-callid=0&size=c850_u580&quality=100&vuk=-&ft=video"", ""file_type"": ""video"", ""service"": ""rapidapi"", ""raw_response"": {""direct_link"": ""https://data.1024tera.com/file/5621a455ce1665a4c9b4dd62dcd55f37?bkt=en-306f50e23c1196a549a213fff455ec5e6212cec503a88418d0b25c958f33de5ba678616e11d6c7efbcda7b47cbb75c3c3a4c16100de79d6d54cf6d964a9fe12a&fid=4398293442739-250528-189633187498574&time=1758273880&sign=FDTAXUGERLQlBHSKfWon-DCb740ccc5511e5e8fedcff06b081203-wVep8VHQyBxfnG2YYwUcyMU0t0Q%3D&to=139&size=1379293&sta_dx=1379293&sta_cs=0&sta_ft=mp4&sta_ct=7&sta_mt=6&fm2=MH%2Ctky%2CAnywhere%2C%2C%2Cany&region=tky&ctime=1704798825&mtime=1740659454&resv0=-1&resv1=0&resv2=&resv3=&resv4=1379293&vuk=4400324488320&iv=0&htype=&randtype=&newver=1&newfm=1&secfm=1&flow_ver=3&pkey=en-400c9f61e8a9b83cb8c4ffd8976261d289985ad3850fc9918b1d2847f7562d2f40d2db1f622263faa426d99149cba54402b945b5545c67cc305a5e1275657320&sl=68091977&expires=1758302680&rt=sh&r=341488247&sh=1&fin=2024-01-09-19-13-42%282%29.mp4&fn=2024-01-09-19-13-42%282%29.mp4&dp-logid=305544932660084359&dp-callid=0.1&hps=1&tsl=2000&csl=2000&fsl=-1&csign=HFbQ34KY2mYxb9Jq6qwZZWKYz0M%3D&so=0&ut=6&uter=4&serv=1&uc=4189859446&ti=e6e2f9d25109af0ea657542b33cec77c05376da896296b20&tuse=&raw_appid=0&ogr=0&rregion=XVVi&adg=c_50d427470e5f1e2089d189f376eb2776&reqlabel=250528_f_75e13b5aaad17925fe97718208f9857f_-1_65c2cbff238e25143c22978f8c4bde8e&ccn=SG&by=themis"", ""file_name"": ""2024-01-09-19-13-42(2).mp4"", ""link"": ""https://d.1024tera.com/file/5621a455ce1665a4c9b4dd62dcd55f37?fid=4398293442739-250528-189633187498574&dstime=1758273880&rt=sh&sign=FDtAER-DCb740ccc5511e5e8fedcff06b081203-LNKDkFGfdwkxxGqhisf9Ud8d1kM%3D&expires=8h&chkv=0&chkbd=0&chkpc=&dp-logid=305544932660084359&dp-callid=0&r=341488247&sh=1&region=jp"", ""size"": ""1.32 MB"", ""sizebytes"": 1379293, ""thumb"": ""https://data.1024tera.com/thumbnail/5621a455ce1665a4c9b4dd62dcd55f37?fid=4398293442739-250528-189633187498574&time=1758272400&rt=sh&sign=FDTAER-DCb740ccc5511e5e8fedcff06b081203-UU6eGQtxntlsFT%2Frf%2FoKElEXVOk%3D&expires=8h&chkv=0&chkbd=0&chkpc=&dp-logid=305544932660084359&dp-callid=0&size=c850_u580&quality=100&vuk=-&ft=video""}, ""_cache_info"": {""cached"": true, ""cache_timestamp"": 1758273878.3732426, ""cache_age_hours"": 1.7094538447591994, ""surl"": ""1FQd8x4-bpyTN8TnV6APOLA""}}",2025-09-19 16:37:12,
2,https://terasharelink.com/s/1OpCNKFvSE7dWu55KvT3w-g,1OpCNKFvSE7dWu55KvT3w-g,terasharelink.com,2025-09-19 14:02:06,Opened,Yes,By_@Expolinks_On_Telegram_desi girls imo call.mp4,7.50 MB,video,https://data.1024tera.com/file/c26397ff252471b4ee6161fb3a5b1bb0?bkt=en-cf7b18a7c51d9078de98468610127a1aaae9b9eb5706b4143fb813600e5d4d631950329818e298ff&fid=4398293442739-250528-883993612376474&time=1758273885&sign=FDTAXUGERLQlBHSKfWon-DCb740ccc5511e5e8fedcff06b081203-X7at5jbbKByTmrGcKl28XcWlLjA%3D&to=139&size=7859887&sta_dx=7859887&sta_cs=0&sta_ft=mp4&sta_ct=7&sta_mt=6&fm2=MH%2Ctky%2CAnywhere%2C%2C%2Cany&region=tky&ctime=1704545042&mtime=1740659454&resv0=-1&resv1=0&resv2=&resv3=&resv4=7859887&vuk=4400324488320&iv=0&htype=&randtype=&newver=1&newfm=1&secfm=1&flow_ver=3&pkey=en-d1335be9216f1cb06ed8689daa1dd1666e096011d5eba4ef6e875b0ef64aa48567a1b89a4664a58b&sl=68091977&expires=1758302685&rt=sh&r=808990901&sh=1&fin=By_%40Expolinks_On_Telegram_desi+girls+imo+call.mp4&fn=By_%40Expolinks_On_Telegram_desi+girls+imo+call.mp4&dp-logid=305546088106164211&dp-callid=0.1&hps=1&tsl=2000&csl=2000&fsl=-1&csign=HFbQ34KY2mYxb9Jq6qwZZWKYz0M%3D&so=0&ut=6&uter=4&serv=1&uc=4189859446&ti=e6e2f9d25109af0e827a3e30843dc302b238f90eba61ab22&tuse=&raw_appid=0&ogr=0&rregion=XVVi&adg=c_50d427470e5f1e2089d189f376eb2776&reqlabel=250528_f_75e13b5aaad17925fe97718208f9857f_-1_65c2cbff238e25143c22978f8c4bde8e&ccn=SG&by=themis,https://data.1024tera.com/thumbnail/c26397ff252471b4ee6161fb3a5b1bb0?fid=4398293442739-250528-883993612376474&time=1758272400&rt=sh&sign=FDTAER-DCb740ccc5511e5e8fedcff06b081203-CTRgLhpNeexR%2Bmhw1uwe2Z4fRRg%3D&expires=8h&chkv=0&chkbd=0&chkpc=&dp-logid=305546088106164211&dp-callid=0&size=c850_u580&quality=100&vuk=-&ft=video,"{""direct_link"": ""https://data.1024tera.com/file/c26397ff252471b4ee6161fb3a5b1bb0?bkt=en-cf7b18a7c51d9078de98468610127a1aaae9b9eb5706b4143fb813600e5d4d631950329818e298ff&fid=4398293442739-250528-883993612376474&time=1758273885&sign=FDTAXUGERLQlBHSKfWon-DCb740ccc5511e5e8fedcff06b081203-X7at5jbbKByTmrGcKl28XcWlLjA%3D&to=139&size=7859887&sta_dx=7859887&sta_cs=0&sta_ft=mp4&sta_ct=7&sta_mt=6&fm2=MH%2Ctky%2CAnywhere%2C%2C%2Cany&region=tky&ctime=1704545042&mtime=1740659454&resv0=-1&resv1=0&resv2=&resv3=&resv4=7859887&vuk=4400324488320&iv=0&htype=&randtype=&newver=1&newfm=1&secfm=1&flow_ver=3&pkey=en-d1335be9216f1cb06ed8689daa1dd1666e096011d5eba4ef6e875b0ef64aa48567a1b89a4664a58b&sl=68091977&expires=1758302685&rt=sh&r=808990901&sh=1&fin=By_%40Expolinks_On_Telegram_desi+girls+imo+call.mp4&fn=By_%40Expolinks_On_Telegram_desi+girls+imo+call.mp4&dp-logid=305546088106164211&dp-callid=0.1&hps=1&tsl=2000&csl=2000&fsl=-1&csign=HFbQ34KY2mYxb9Jq6qwZZWKYz0M%3D&so=0&ut=6&uter=4&serv=1&uc=4189859446&ti=e6e2f9d25109af0e827a3e30843dc302b238f90eba61ab22&tuse=&raw_appid=0&ogr=0&rregion=XVVi&adg=c_50d427470e5f1e2089d189f376eb2776&reqlabel=250528_f_75e13b5aaad17925fe97718208f9857f_-1_65c2cbff238e25143c22978f8c4bde8e&ccn=SG&by=themis"", ""download_link"": ""https://d.1024tera.com/file/c26397ff252471b4ee6161fb3a5b1bb0?fid=4398293442739-250528-883993612376474&dstime=1758273884&rt=sh&sign=FDtAER-DCb740ccc5511e5e8fedcff06b081203-jw3jbwALPfUg5EK7NqOn1%2BKJ84Q%3D&expires=8h&chkv=0&chkbd=0&chkpc=&dp-logid=305546088106164211&dp-callid=0&r=808990901&sh=1&region=jp"", ""file_name"": ""By_@Expolinks_On_Telegram_desi girls imo call.mp4"", ""size"": ""7.50 MB"", ""sizebytes"": 7859887, ""thumbnail"": ""https://data.1024tera.com/thumbnail/c26397ff252471b4ee6161fb3a5b1bb0?fid=4398293442739-250528-883993612376474&time=1758272400&rt=sh&sign=FDTAER-DCb740ccc5511e5e8fedcff06b081203-CTRgLhpNeexR%2Bmhw1uwe2Z4fRRg%3D&expires=8h&chkv=0&chkbd=0&chkpc=&dp-logid=305546088106164211&dp-callid=0&size=c850_u580&quality=100&vuk=-&ft=video"", ""file_type"": ""video"", ""service"": ""rapidapi"", ""raw_response"": {""direct_link"": ""https://data.1024tera.com/file/c26397ff252471b4ee6161fb3a5b1bb0?bkt=en-cf7b18a7c51d9078de98468610127a1aaae9b9eb5706b4143fb813600e5d4d631950329818e298ff&fid=4398293442739-250528-883993612376474&time=1758273885&sign=FDTAXUGERLQlBHSKfWon-DCb740ccc5511e5e8fedcff06b081203-X7at5jbbKByTmrGcKl28XcWlLjA%3D&to=139&size=7859887&sta_dx=7859887&sta_cs=0&sta_ft=mp4&sta_ct=7&sta_mt=6&fm2=MH%2Ctky%2CAnywhere%2C%2C%2Cany&region=tky&ctime=1704545042&mtime=1740659454&resv0=-1&resv1=0&resv2=&resv3=&resv4=7859887&vuk=4400324488320&iv=0&htype=&randtype=&newver=1&newfm=1&secfm=1&flow_ver=3&pkey=en-d1335be9216f1cb06ed8689daa1dd1666e096011d5eba4ef6e875b0ef64aa48567a1b89a4664a58b&sl=68091977&expires=1758302685&rt=sh&r=808990901&sh=1&fin=By_%40Expolinks_On_Telegram_desi+girls+imo+call.mp4&fn=By_%40Expolinks_On_Telegram_desi+girls+imo+call.mp4&dp-logid=305546088106164211&dp-callid=0.1&hps=1&tsl=2000&csl=2000&fsl=-1&csign=HFbQ34KY2mYxb9Jq6qwZZWKYz0M%3D&so=0&ut=6&uter=4&serv=1&uc=4189859446&ti=e6e2f9d25109af0e827a3e30843dc302b238f90eba61ab22&tuse=&raw_appid=0&ogr=0&rregion=XVVi&adg=c_50d427470e5f1e2089d189f376eb2776&reqlabel=250528_f_75e13b5aaad17925fe97718208f9857f_-1_65c2cbff238e25143c22978f8c4bde8e&ccn=SG&by=themis"", ""file_name"": ""By_@Expolinks_On_Telegram_desi girls imo call.mp4"", ""link"": ""https://d.1024tera.com/file/c26397ff252471b4ee6161fb3a5b1bb0?fid=4398293442739-250528-883993612376474&dstime=1758273884&rt=sh&sign=FDtAER-DCb740ccc5511e5e8fedcff06b081203-jw3jbwALPfUg5EK7NqOn1%2BKJ84Q%3D&expires=8h&chkv=0&chkbd=0&chkpc=&dp-logid=305546088106164211&dp-callid=0&r=808990901&sh=1&region=jp"", ""size"": ""7.50 MB"", ""sizebytes"": 7859887, ""thumb"": ""https://data.1024tera.com/thumbnail/c26397ff252471b4ee6161fb3a5b1bb0?fid=4398293442739-250528-883993612376474&time=1758272400&rt=sh&sign=FDTAER-DCb740ccc5511e5e8fedcff06b081203-CTRgLhpNeexR%2Bmhw1uwe2Z4fRRg%3D&expires=8h&chkv=0&chkbd=0&chkpc=&dp-logid=305546088106164211&dp-callid=0&size=c850_u580&quality=100&vuk=-&ft=video""}, ""_cache_info"": {""cached"": true, ""cache_timestamp"": 1758273882.6143565, ""cache_age_hours"": 1.7082818280325995, ""surl"": ""1OpCNKFvSE7dWu55KvT3w-g""}}",2025-09-19 16:37:12,
3,https://terasharelink.com/s/190G4C_1XEjsgXjVGznPDPg,190G4C_1XEjsgXjVGznPDPg,terasharelink.com,2025-09-19 14:02:06,Opened,Yes,@DeluxLinks 2024-01-25-20-57-22(1)(1).mp4,20.46 MB,video,https://data.1024tera.com/file/ce3b8b2ec691d44c947f2dbca26f62b7?bkt=en-06f5c65000af0ed62329176b6e937fbace503c77318cecda594dac76f6bc05bf2cad7dd2ccee8d69&fid=4398293442739-250528-1067929196504202&time=1758273889&sign=FDTAXUGERLQlBHSKfWon-DCb740ccc5511e5e8fedcff06b081203-jzN%2F3H%2Bwr85gV9nWw4LCb6zOz4M%3D&to=139&size=21448790&sta_dx=21448790&sta_cs=0&sta_ft=mp4&sta_ct=7&sta_mt=6&fm2=MH%2Ctky%2CAnywhere%2C%2C%2Cany&region=tky&ctime=1706187450&mtime=1740659454&resv0=-1&resv1=0&resv2=&resv3=&resv4=21448790&vuk=4400324488320&iv=0&htype=&randtype=&newver=1&newfm=1&secfm=1&flow_ver=3&pkey=en-2c25e444fb801ac62e680b4f78b30ad04f2428e3d7d1eb1b104ef0943082d694e773329e5975d116&sl=68091977&expires=1758302689&rt=sh&r=821546119&sh=1&fin=%40DeluxLinks+2024-01-25-20-57-22%281%29%281%29.mp4&fn=%40DeluxLinks+2024-01-25-20-57-22%281%29%281%29.mp4&dp-logid=305547131386085257&dp-callid=0.1&hps=1&tsl=2000&csl=2000&fsl=-1&csign=HFbQ34KY2mYxb9Jq6qwZZWKYz0M%3D&so=0&ut=6&uter=4&serv=1&uc=4189859446&ti=3d5c853be3bd69c6ad808f628bd0f3f42ef2f024cceb92d3&tuse=&raw_appid=0&ogr=0&rregion=XVVi&adg=c_50d427470e5f1e2089d189f376eb2776&reqlabel=250528_f_75e13b5aaad17925fe97718208f9857f_-1_65c2cbff238e25143c22978f8c4bde8e&ccn=SG&by=themis,https://data.1024tera.com/thumbnail/ce3b8b2ec691d44c947f2dbca26f62b7?fid=4398293442739-250528-1067929196504202&time=1758272400&rt=sh&sign=FDTAER-DCb740ccc5511e5e8fedcff06b081203-fGqZkKO667qHjjxIQHV6yXKj5Ao%3D&expires=8h&chkv=0&chkbd=0&chkpc=&dp-logid=305547131386085257&dp-callid=0&size=c850_u580&quality=100&vuk=-&ft=video,"{""direct_link"": ""https://data.1024tera.com/file/ce3b8b2ec691d44c947f2dbca26f62b7?bkt=en-06f5c65000af0ed62329176b6e937fbace503c77318cecda594dac76f6bc05bf2cad7dd2ccee8d69&fid=4398293442739-250528-1067929196504202&time=1758273889&sign=FDTAXUGERLQlBHSKfWon-DCb740ccc5511e5e8fedcff06b081203-jzN%2F3H%2Bwr85gV9nWw4LCb6zOz4M%3D&to=139&size=21448790&sta_dx=21448790&sta_cs=0&sta_ft=mp4&sta_ct=7&sta_mt=6&fm2=MH%2Ctky%2CAnywhere%2C%2C%2Cany&region=tky&ctime=1706187450&mtime=1740659454&resv0=-1&resv1=0&resv2=&resv3=&resv4=21448790&vuk=4400324488320&iv=0&htype=&randtype=&newver=1&newfm=1&secfm=1&flow_ver=3&pkey=en-2c25e444fb801ac62e680b4f78b30ad04f2428e3d7d1eb1b104ef0943082d694e773329e5975d116&sl=68091977&expires=1758302689&rt=sh&r=821546119&sh=1&fin=%40DeluxLinks+2024-01-25-20-57-22%281%29%281%29.mp4&fn=%40DeluxLinks+2024-01-25-20-57-22%281%29%281%29.mp4&dp-logid=305547131386085257&dp-callid=0.1&hps=1&tsl=2000&csl=2000&fsl=-1&csign=HFbQ34KY2mYxb9Jq6qwZZWKYz0M%3D&so=0&ut=6&uter=4&serv=1&uc=4189859446&ti=3d5c853be3bd69c6ad808f628bd0f3f42ef2f024cceb92d3&tuse=&raw_appid=0&ogr=0&rregion=XVVi&adg=c_50d427470e5f1e2089d189f376eb2776&reqlabel=250528_f_75e13b5aaad17925fe97718208f9857f_-1_65c2cbff238e25143c22978f8c4bde8e&ccn=SG&by=themis"", ""download_link"": ""https://d.1024tera.com/file/ce3b8b2ec691d44c947f2dbca26f62b7?fid=4398293442739-250528-1067929196504202&dstime=1758273888&rt=sh&sign=FDtAER-DCb740ccc5511e5e8fedcff06b081203-lnQGFNPdAFpienGBV%2FTghK9BYKs%3D&expires=8h&chkv=0&chkbd=0&chkpc=&dp-logid=305547131386085257&dp-callid=0&r=821546119&sh=1&region=jp"", ""file_name"": ""@DeluxLinks 2024-01-25-20-57-22(1)(1).mp4"", ""size"": ""20.46 MB"", ""sizebytes"": 21448790, ""thumbnail"": ""https://data.1024tera.com/thumbnail/ce3b8b2ec691d44c947f2dbca26f62b7?fid=4398293442739-250528-1067929196504202&time=1758272400&rt=sh&sign=FDTAER-DCb740ccc5511e5e8fedcff06b081203-fGqZkKO667qHjjxIQHV6yXKj5Ao%3D&expires=8h&chkv=0&chkbd=0&chkpc=&dp-logid=305547131386085257&dp-callid=0&size=c850_u580&quality=100&vuk=-&ft=video"", ""file_type"": ""video"", ""service"": ""rapidapi"", ""raw_response"": {""direct_link"": ""https://data.1024tera.com/file/ce3b8b2ec691d44c947f2dbca26f62b7?bkt=en-06f5c65000af0ed62329176b6e937fbace503c77318cecda594dac76f6bc05bf2cad7dd2ccee8d69&fid=4398293442739-250528-1067929196504202&time=1758273889&sign=FDTAXUGERLQlBHSKfWon-DCb740ccc5511e5e8fedcff06b081203-jzN%2F3H%2Bwr85gV9nWw4LCb6zOz4M%3D&to=139&size=21448790&sta_dx=21448790&sta_cs=0&sta_ft=mp4&sta_ct=7&sta_mt=6&fm2=MH%2Ctky%2CAnywhere%2C%2C%2Cany&region=tky&ctime=1706187450&mtime=1740659454&resv0=-1&resv1=0&resv2=&resv3=&resv4=21448790&vuk=4400324488320&iv=0&htype=&randtype=&newver=1&newfm=1&secfm=1&flow_ver=3&pkey=en-2c25e444fb801ac62e680b4f78b30ad04f2428e3d7d1eb1b104ef0943082d694e773329e5975d116&sl=68091977&expires=1758302689&rt=sh&r=821546119&sh=1&fin=%40DeluxLinks+2024-01-25-20-57-22%281%29%281%29.mp4&fn=%40DeluxLinks+2024-01-25-20-57-22%281%29%281%29.mp4&dp-logid=305547131386085257&dp-callid=0.1&hps=1&tsl=2000&csl=2000&fsl=-1&csign=HFbQ34KY2mYxb9Jq6qwZZWKYz0M%3D&so=0&ut=6&uter=4&serv=1&uc=4189859446&ti=3d5c853be3bd69c6ad808f628bd0f3f42ef2f024cceb92d3&tuse=&raw_appid=0&ogr=0&rregion=XVVi&adg=c_50d427470e5f1e2089d189f376eb2776&reqlabel=250528_f_75e13b5aaad17925fe97718208f9857f_-1_65c2cbff238e25143c22978f8c4bde8e&ccn=SG&by=themis"", ""file_name"": ""@DeluxLinks 2024-01-25-20-57-22(1)(1).mp4"", ""link"": ""https://d.1024tera.com/file/ce3b8b2ec691d44c947f2dbca26f62b7?fid=4398293442739-250528-1067929196504202&dstime=1758273888&rt=sh&sign=FDtAER-DCb740ccc5511e5e8fedcff06b081203-lnQGFNPdAFpienGBV%2FTghK9BYKs%3D&expires=8h&chkv=0&chkbd=0&chkpc=&dp-logid=305547131386085257&dp-callid=0&r=821546119&sh=1&region=jp"", ""size"": ""20.46 MB"", ""sizebytes"": 21448790, ""thumb"": ""https://data.1024tera.com/thumbnail/ce3b8b2ec691d44c947f2dbca26f62b7?fid=4398293442739-250528-1067929196504202&time=1758272400&rt=sh&sign=FDTAER-DCb740ccc5511e5e8fedcff06b081203-fGqZkKO667qHjjxIQHV6yXKj5Ao%3D&expires=8h&chkv=0&chkbd=0&chkpc=&dp-logid=305547131386085257&dp-callid=0&size=c850_u580&quality=100&vuk=-&ft=video""}, ""_cache_info"": {""cached"": true, ""cache_timestamp"": 1758273886.9602103, ""cache_age_hours"": 1.7070815610223347, ""surl"": ""190G4C_1XEjsgXjVGznPDPg""}}",2025-09-19 16:37:12,
